#ID_REF = 		
#VALUE = Average Beta		
ID_REF	VALUE	Detection Pval
cg19252175	0.820246056539457	0
cg19252176	0.422205356148018	0
cg19252177	0.601919404802481	0
cg19252178	0.630309282941752	0
cg19252179	0.00292810729755119	0
cg19252180	0.0359037479300512	0
cg19252181	0.717692821295941	0
cg19252182	0.829987951262506	0
cg19252183	0.110930381402046	0
cg19252184	0.0980524800540783	0
cg19252185	0.0979247146136273	0
cg19252186	0.658223363594769	0
cg19252187	0.206927590037427	0
cg19252188	0.0993161988905647	0
cg19252189	0.896850786515308	0
cg19252190	0.24879204489007	0
cg19252191	0.958185042149161	0
cg19252192	0.626574036208692	0
cg19252193	0.45999193955558	0
cg19252194	0.0616577246298073	0
cg19252195	0.808377691766313	0
cg19252196	0.899852966588844	0
cg19252197	0.659744843667994	0
cg19252198	0.243937746041016	0
cg19252199	0.00194266634642173	0
cg19252200	0.984931015298888	0
cg19252201	0.0500939451406943	0
cg19252202	0.616604001707192	0
cg19252203	0.723896265912456	0
cg19252204	0.559207713854535	0
cg19252205	0.463215048065867	0
cg19252206	0.511177074337712	0
cg19252207	0.750524081876713	0
cg19252208	0.545477375004657	0
cg19252209	0.143887883559627	0
cg19252210	0.760489039208216	0
cg19252211	0.482293880472285	0
cg19252212	0.260944849149468	0
cg19252213	0.946167269298724	0
cg19252214	0.918555696819354	0
cg19252215	0.95048642596893	0
cg19252216	0.920086266819265	0
cg19252217	0.847272711481521	0
cg19252218	0.487282854941711	0
cg19252219	0.301285241535721	0
cg19252220	0.906707549158334	0
cg19252221	0.871008071934638	0
cg19252222	0.990515738330248	0
cg19252223	0.975555526076481	0
cg19252224	0.636598098308767	0
cg19252225	0.702180554682462	0
cg19252226	0.702309560899971	0
cg19252227	0.297698011205186	0
cg19252228	0.682021599869497	0
cg19252229	0.0122827818488197	0
cg19252230	0.503551283983307	0
cg19252231	0.892747632195894	0
cg19252232	0.931275149101772	0
cg19252233	0.997408227646033	0
cg19252234	0.916718975430635	0
cg19252235	0.437896236908198	0
cg19252236	0.644870668278819	0
cg19252237	0.00580799778957978	0
cg19252238	0.175171655499681	0
cg19252239	0.831251558102274	0
cg19252240	0.865425087271933	0
cg19252241	0.746036306232053	0
cg19252242	0.827975025552163	0
cg19252243	0.69806797295383	0
cg19252244	0.586750896802087	0
cg19252245	0.266480689010561	0
cg19252246	0.185154216408252	0
cg19252247	0.579963861780008	0
cg19252248	0.599370698602203	0
cg19252249	0.00516096253660689	0
cg19252250	0.590884639354214	0
cg19252251	0.554881558558854	0
cg19252252	0.517880992739108	0
cg19252253	0.288879795250012	0
cg19252254	0.192838170077389	0
cg19252255	0.709141093798208	0
cg19252256	0.37989129102318	0
cg19252257	0.114744092622379	0
cg19252258	0.183266836610953	0
cg19252259	0.712208437441256	0
cg19252260	0.409585350354047	0
cg19252261	0.689017899231372	0
cg19252262	0.582266342719287	0
cg19252263	0.770964152002529	0
cg19252264	0.644725787019006	0
cg19252265	0.254332529539764	0
cg19252266	0.905935326988089	0
cg19252267	0.251919610520428	0
cg19252268	0.153369616013927	0
cg19252269	0.52055929552995	0
cg19252270	0.692177592078918	0
cg19252271	0.363485059774055	0
cg19252272	0.782688640920257	0
cg19252273	0.807872363797361	0
cg19252274	0.279677257112788	0
cg19252275	0.328058506824075	0
cg19252276	0.813273901139363	0
cg19252277	0.855390513058405	0
cg19252278	0.521395825604682	0
cg19252279	0.577896109741669	0
cg19252280	0.0366930493293896	0
cg19252281	0.84121800854905	0
cg19252282	0.158179793796975	0
cg19252283	0.17659899108552	0
cg19252284	0.373164906824067	0
cg19252285	0.127090912396384	0
cg19252286	0.315317261723947	0
cg19252287	0.695011529976436	0
cg19252288	0.190354991637413	0
cg19252289	0.610646417044196	0
cg19252290	0.0284986839728059	0
cg19252291	0.129252990713797	0
cg19252292	0.0966340661404167	0
cg19252293	0.338822026426835	0
cg19252294	0.299282729480988	0
cg19252295	0.128274806387893	0
cg19252296	0.519480445867947	0
cg19252297	0.637332708108349	0
cg19252298	0.676625719311826	0
cg19252299	0.10172813506467	0
cg19252300	0.405588404132909	0
cg19252301	0.646099348880788	0
cg19252302	0.116324139356629	0
cg19252303	0.539355757883025	0
cg19252304	0.88575477153674	0
cg19252305	0.880164927778707	0
cg19252306	0.581566718077287	0
cg19252307	0.29503997157182	0
cg19252308	0.956562611256195	0
cg19252309	0.515106565220548	0
cg19252310	0.0649959812928604	0
cg19252311	0.855905716603967	0
cg19252312	0.460537599338625	0
cg19252313	0.679796817685075	0
cg19252314	0.483491584747838	0
cg19252315	0.984522261361228	0
cg19252316	0.0784481141527538	0
cg19252317	0.543554764849563	0
cg19252318	0.137451797058181	0
cg19252319	0.416254752463729	0
cg19252320	0.696966796189628	0
cg19252321	0.901766247348604	0
cg19252322	0.015932662811295	0
cg19252323	0.723191387032198	0
cg19252324	0.59277216543929	0
cg19252325	0.563826943167669	0
cg19252326	0.479482768685468	0
cg19252327	0.482878307243073	0
cg19252328	0.725386036530068	0
cg19252329	0.46746990340582	0
cg19252330	0.676275581571547	0
cg19252331	0.638142209539898	0
cg19252332	0.774282655325594	0
cg19252333	0.816353431250571	0
cg19252334	0.044496211553742	0
cg19252335	0.598625190475033	0
cg19252336	0.388244992415152	0
cg19252337	0.737235200077879	0
cg19252338	0.852664183245471	0
cg19252339	0.413692334598371	0
cg19252340	0.812891598252986	0
cg19252341	0.58517751869848	0
cg19252342	0.347076941228957	0
cg19252343	0.585335486781347	0
cg19252344	0.267876332927932	0
cg19252345	0.411425974889585	0
cg19252346	0.126923881356882	0
cg19252347	0.580191224796686	0
cg19252348	0.132708362692441	0
cg19252349	0.330640319391423	0
cg19252350	0.674439979552243	0
cg19252351	0.15214894617706	0
cg19252352	0.353770092734148	0
cg19252353	0.853984564719977	0
cg19252354	0.304694217699687	0
cg19252355	0.648441796212139	0
cg19252356	0.379999324430664	0
cg19252357	0.213455515918205	0
cg19252358	0.797958424641369	0
cg19252359	0.115903060487754	0
cg19252360	0.697704156805529	0
cg19252361	0.913717693130983	0
cg19252362	0.0346456718219845	0
cg19252363	0.110011050774321	0
cg19252364	0.928533366547825	0
cg19252365	0.876130037555611	0
cg19252366	0.923081296199994	0
cg19252367	0.229160601335331	0
cg19252368	0.143372626657553	0
cg19252369	0.320447481482251	0
cg19252370	0.07243794328011	0
cg19252371	0.391059975344912	0
cg19252372	0.461672875354268	0
cg19252373	0.293703777869386	0
cg19252374	0.312087944675703	0
cg19252375	0.744629228986896	0
cg19252376	0.240098493292421	0
cg19252377	0.912448126678884	0
cg19252378	0.866118888976248	0
cg19252379	0.916825647774932	0
cg19252380	0.326949429888016	0
cg19252381	0.545981229556462	0
cg19252382	0.198368228963555	0
cg19252383	0.346572185166278	0
cg19252384	0.26428607941966	0
cg19252385	0.803177765066998	0
cg19252386	0.3349186586692	0
cg19252387	0.860758893339176	0
cg19252388	0.196510921029477	0
cg19252389	0.343373577297153	0
cg19252390	0.390096417644547	0
cg19252391	0.584783906438901	0
cg19252392	0.725482678548518	0
cg19252393	0.749282897359879	0
cg19252394	0.96344652359479	0
cg19252395	0.400042138697151	0
cg19252396	0.0587778824142277	0
cg19252397	0.624305125819758	0
cg19252398	0.578366294136586	0
cg19252399	0.378824703713559	0
cg19252400	0.321838099200244	0
cg19252401	0.677055296608514	0
cg19252402	0.746961854854997	0
cg19252403	0.446256517210287	0
cg19252404	0.335980050728245	0
cg19252405	0.52726702992048	0
cg19252406	0.554692736212205	0
cg19252407	0.0593560323920725	0
cg19252408	0.758710448468643	0
cg19252409	0.350748693988014	0
cg19252410	0.714166828759216	0
cg19252411	0.522936214347474	0
cg19252412	0.692351396119741	0
cg19252413	0.831480057063952	0
cg19252414	0.657186177244595	0
cg19252415	0.944243941472577	0
cg19252416	0.0356379669225382	0
cg19252417	0.675197873791042	0
cg19252418	0.969526770464734	0
cg19252419	0.556022942425248	0
cg19252420	0.36381654540837	0
cg19252421	0.01524411630346	0
cg19252422	0.867487238955977	0
cg19252423	0.198725791822486	0
cg19252424	0.62020279137999	0
cg19252425	0.639594261401918	0
cg19252426	0.658172447653124	0
cg19252427	0.638094440871508	0
cg19252428	0.0460862210833498	0
cg19252429	0.992424400214874	0
cg19252430	0.655392574469126	0
cg19252431	0.155448086125295	0
cg19252432	0.303282464169019	0
cg19252433	0.0619888171023196	0
cg19252434	0.753680113245299	0
cg19252435	0.858583955019699	0
cg19252436	0.387087723719336	0
cg19252437	0.563354187687857	0
cg19252438	0.922980096613499	0
cg19252439	0.0101780984317736	0
cg19252440	0.96595086153904	0
cg19252441	0.754366245642583	0
cg19252442	0.103863815540407	0
cg19252443	0.77647424717215	0
cg19252444	0.44187826979585	0
cg19252445	0.731471263200454	0
cg19252446	0.200638989173139	0
cg19252447	0.153829502719801	0
cg19252448	0.677666085127008	0
cg19252449	0.0291830928008874	0
cg19252450	0.0341000913639091	0
cg19252451	0.907089487543757	0
cg19252452	0.760878758937311	0
cg19252453	0.452869376274578	0
cg19252454	0.184776531380013	0
cg19252455	0.861274847935238	0
cg19252456	0.672135614104279	0
cg19252457	0.806885450572729	0
cg19252458	0.307513948556174	0
cg19252459	0.886784862356727	0
cg19252460	0.352432495219635	0
cg19252461	0.761685524513763	0
cg19252462	0.352180594418005	0
cg19252463	0.783739906560267	0
cg19252464	0.686424953257231	0
cg19252465	0.444219452330732	0
cg19252466	0.424125117407872	0
cg19252467	0.766453753463294	0
cg19252468	0.0276038687453721	0
cg19252469	0.578581051100895	0
cg19252470	0.265020974963905	0
cg19252471	0.883527326491839	0
cg19252472	0.662023454274837	0
cg19252473	0.732960756379752	0
cg19252474	0.507135570016762	0
cg19252475	0.159444359584933	0
cg19252476	0.060516633792224	0
cg19252477	0.960692391822373	0
cg19252478	0.543741738523868	0
cg19252479	0.405197529503614	0
cg19252480	0.714809465879331	0
cg19252481	0.652701721500193	0
cg19252482	0.324601298029382	0
cg19252483	0.33104718082786	0
cg19252484	0.0719996577155299	0
cg19252485	0.202083578748641	0
cg19252486	0.46388886956535	0
cg19252487	0.597242846352428	0
cg19252488	0.847602446299951	0
cg19252489	0.034457887997853	0
cg19252490	0.892294387280873	0
cg19252491	0.183749070621387	0
cg19252492	0.515821147785888	0
cg19252493	0.114482192720365	0
cg19252494	0.45729487311347	0
cg19252495	0.585218137961505	0
cg19252496	0.601960686688891	0
cg19252497	0.0994447234707905	0
cg19252498	0.810265948043288	0
cg19252499	0.495167961142089	0
cg19252500	0.585834393729959	0
cg19252501	0.654534091131337	0
cg19252502	0.336297594051978	0
cg19252503	0.233106660434355	0
cg19252504	0.802693448206322	0
cg19252505	0.331667148753965	0
cg19252506	0.686205853156765	0
cg19252507	0.920349264244282	0
cg19252508	0.240036340014881	0
cg19252509	0.135276053757721	0
cg19252510	0.158001835429962	0
cg19252511	0.151364393531287	0
cg19252512	0.928688845181128	0
cg19252513	0.551551452267315	0
cg19252514	0.137832720914457	0
cg19252515	0.27640073812516	0
cg19252516	0.596984406894839	0
cg19252517	0.287758984639488	0
cg19252518	0.00274333303593092	0
cg19252519	0.297243391858726	0
cg19252520	0.573685594302932	0
cg19252521	0.553425008741234	0
cg19252522	0.965799784868996	0
cg19252523	0.457598090856563	0
cg19252524	0.793160808200051	0
cg19252525	0.117292652151198	0
cg19252526	0.679587452783894	0
cg19252527	0.113877840785784	0
cg19252528	0.0682793400427901	0
cg19252529	0.145380568524124	0
cg19252530	0.493280987367117	0
cg19252531	0.893015766914292	0
cg19252532	0.520433177639666	0
cg19252533	0.704931229421307	0
cg19252534	0.240146490150968	0
cg19252535	0.720328138187904	0
cg19252536	0.699280312449536	0
cg19252537	0.259470374889523	0
cg19252538	0.799679433375714	0
cg19252539	0.177619272240224	0
cg19252540	0.629546149311764	0
cg19252541	0.681021184527778	0
cg19252542	0.356740134607557	0
cg19252543	0.451101869041074	0
cg19252544	0.426431507712331	0
cg19252545	0.182161194241093	0
cg19252546	0.0393936294728277	0
cg19252547	0.334795546654424	0
cg19252548	0.413115116911326	0
cg19252549	0.499191686697046	0
cg19252550	0.553581084610428	0
cg19252551	0.358156962692966	0
cg19252552	0.513466789953106	0
cg19252553	0.47440687367029	0
cg19252554	0.676178625089402	0
cg19252555	0.465941465057888	0
cg19252556	0.974417288841515	0
cg19252557	0.0765034841807501	0
cg19252558	0.551140770192048	0
cg19252559	0.0794398777323379	0
cg19252560	0.273487989641466	0
cg19252561	0.185628007342387	0
cg19252562	0.880622968178215	0
cg19252563	0.410293311038071	0
cg19252564	0.402468918868794	0
cg19252565	0.582695608067455	0
cg19252566	0.453309280844958	0
cg19252567	0.960155612712274	0
cg19252568	0.509571468872613	0
cg19252569	0.27649011325964	0
cg19252570	0.171869209052299	0
cg19252571	0.363805832068277	0
cg19252572	0.598119920766261	0
cg19252573	0.310204080355532	0
cg19252574	0.408872454494077	0
cg19252575	0.0865935813797478	0
cg19252576	0.77584812036503	0
cg19252577	0.80871325075625	0
cg19252578	0.831424028042784	0
cg19252579	0.209227613889694	0
cg19252580	0.47565922574849	0
cg19252581	0.994087706909734	0
cg19252582	0.330469379404257	0
cg19252583	0.152143200698231	0
cg19252584	0.655350071621856	0
cg19252585	0.665204637535114	0
cg19252586	0.685667876958137	0
cg19252587	0.0105116162777203	0
cg19252588	0.267423273411702	0
cg19252589	0.676770289932704	0
cg19252590	0.650719207007786	0
cg19252591	0.745024065940966	0
cg19252592	0.181959971004827	0
cg19252593	0.491235712571629	0
cg19252594	0.144138925023096	0
cg19252595	0.586652492421246	0
cg19252596	0.293947919239831	0
cg19252597	0.960920668229629	0
cg19252598	0.744350963459053	0
cg19252599	0.626597066225861	0
cg19252600	0.976786880883107	0
cg19252601	0.855620777177374	0
cg19252602	0.161578679711766	0
cg19252603	0.0788774131651287	0
cg19252604	0.0683291560933817	0
cg19252605	0.810370824035831	0
cg19252606	0.945221970684577	0
cg19252607	0.593181060063461	0
cg19252608	0.945244984712427	0
cg19252609	0.822358878293268	0
cg19252610	0.416977032727537	0
cg19252611	0.847623354909816	0
cg19252612	0.307468009130146	0
cg19252613	0.693444628642941	0
cg19252614	0.074042521836826	0
cg19252615	0.724377773389137	0
cg19252616	0.439967762921241	0
cg19252617	0.94934217008312	0
cg19252618	0.575136033026913	0
cg19252619	0.650496201719964	0
cg19252620	0.711711941324649	0
cg19252621	0.905506377218885	0
cg19252622	0.570194194358595	0
cg19252623	0.0477641774072318	0
cg19252624	0.532686970862229	0
cg19252625	0.163668625919589	0
cg19252626	0.45186626577363	0
cg19252627	0.985022104563796	0
cg19252628	0.308620259620727	0
cg19252629	0.330993964924448	0
cg19252630	0.760186649531362	0
cg19252631	0.715001471372642	0
cg19252632	0.932313666624131	0
cg19252633	0.262469247470342	0
cg19252634	0.420388751858772	0
cg19252635	0.253972739102679	0
cg19252636	0.369403478498254	0
cg19252637	0.16135182322183	0
cg19252638	0.122144859082356	0
cg19252639	0.99908188847558	0
cg19252640	0.0540901748089218	0
cg19252641	0.270301119262841	0
cg19252642	0.749965833824818	0
cg19252643	0.33169877664341	0
cg19252644	0.741970169353976	0
cg19252645	0.705777130488262	0
cg19252646	0.585668913598759	0
cg19252647	0.384640872383347	0
cg19252648	0.458806145280944	0
cg19252649	0.876891895875512	0
cg19252650	0.883477952469878	0
cg19252651	0.919378913960788	0
cg19252652	0.461786788263494	0
cg19252653	0.238192582792181	0
cg19252654	0.0619057667688363	0
cg19252655	0.0445830322077859	0
cg19252656	0.484106396948594	0
cg19252657	0.343768857138373	0
cg19252658	0.282429301674264	0
cg19252659	0.0569324960925741	0
cg19252660	0.905952691695503	0
cg19252661	0.255125090179482	0
cg19252662	0.953235276850003	0
cg19252663	0.575837997035435	0
cg19252664	0.798391583629378	0
cg19252665	0.0821925950893561	0
cg19252666	0.412937958221003	0
cg19252667	0.752811000452178	0
cg19252668	0.322309091686781	0
cg19252669	0.161296643262397	0
cg19252670	0.972468308526815	0
cg19252671	0.413868379996913	0
cg19252672	0.56580501843156	0
cg19252673	0.081027292215786	0
cg19252674	0.0397209022969864	0
cg19252675	0.83510402825428	0
cg19252676	0.401960567823379	0
cg19252677	0.57212171278629	0
cg19252678	0.648415618651713	0
cg19252679	0.56254931578348	0
cg19252680	0.30690885122248	0
cg19252681	0.0574363147086442	0
cg19252682	0.117086919540994	0
cg19252683	0.30484652254241	0
cg19252684	0.9544866739045	0
cg19252685	0.977580370317787	0
cg19252686	0.663745907185753	0
cg19252687	0.349131909952166	0
cg19252688	0.901564236779417	0
cg19252689	0.823292207404621	0
cg19252690	0.961954329987171	0
cg19252691	0.771106507759662	0
cg19252692	0.710433415329617	0
cg19252693	0.600677551024315	0
cg19252694	0.876359384293119	0
cg19252695	0.557480952678663	0
cg19252696	0.651498366671418	0
cg19252697	0.109801389947667	0
cg19252698	0.906029294741655	0
cg19252699	0.376509132246968	0
cg19252700	0.0855499090480529	0
cg19252701	0.202272314079655	0
cg19252702	0.792825229043571	0
cg19252703	0.736752554792941	0
cg19252704	0.472078702536646	0
cg19252705	0.705747372355266	0
cg19252706	0.204652012374162	0
cg19252707	0.675802346653768	0
cg19252708	0.889003444617863	0
cg19252709	0.951860012261543	0
cg19252710	0.834980379259476	0
cg19252711	0.496009916949514	0
cg19252712	0.444840602283124	0
cg19252713	0.807587128730437	0
cg19252714	0.0267935035554787	0
cg19252715	0.992212996791349	0
cg19252716	0.880779538779864	0
cg19252717	0.301852880974613	0
cg19252718	0.96781045787508	0
cg19252719	0.754075885351342	0
cg19252720	0.158584721923708	0
cg19252721	0.0356898439781778	0
cg19252722	0.911332042119963	0
cg19252723	0.236171305266169	0
cg19252724	0.313130526743181	0
cg19252725	0.0162087796855484	0
cg19252726	0.00858683540862432	0
cg19252727	0.331220441745386	0
cg19252728	0.695467605042471	0
cg19252729	0.997663072014465	0
cg19252730	0.960540488376022	0
cg19252731	0.390286905570015	0
cg19252732	0.327791562535571	0
cg19252733	0.154200228032278	0
cg19252734	0.835584971771576	0
cg19252735	0.633544151756243	0
cg19252736	0.304976654476205	0
cg19252737	0.21961378954244	0
cg19252738	0.405577231304545	0
cg19252739	0.176817002987389	0
cg19252740	0.52344041507148	0
cg19252741	0.23242085794833	0
cg19252742	0.313871643977432	0
cg19252743	0.982115880433993	0
cg19252744	0.0090822330762629	0
cg19252745	0.352305527304251	0
cg19252746	0.14030624853929	0
cg19252747	0.543680123664337	0
cg19252748	0.339690507585191	0
cg19252749	0.155063883934958	0
cg19252750	0.434275026687504	0
cg19252751	0.458188108637905	0
cg19252752	0.378489276077524	0
cg19252753	0.363387666953046	0
cg19252754	0.994943681546388	0
cg19252755	0.742325477520324	0
cg19252756	0.309673338732082	0
cg19252757	0.798374270503992	0
cg19252758	0.90641463925968	0
cg19252759	0.133698215956951	0
cg19252760	0.571632292239373	0
cg19252761	0.357839338091407	0
cg19252762	0.0639610096953043	0
cg19252763	0.453147217926145	0
cg19252764	0.195169497151593	0
cg19252765	0.490360378219034	0
cg19252766	0.338430687170376	0
cg19252767	0.918066963949733	0
cg19252768	0.56693896578593	0
cg19252769	0.626633273137222	0
cg19252770	0.037606888271061	0
cg19252771	0.356430324293486	0
cg19252772	0.29691801611352	0
cg19252773	0.74322355499912	0
cg19252774	0.417984465466177	0
cg19252775	0.135015356389529	0
cg19252776	0.324751844705837	0
cg19252777	0.782781494134831	0
cg19252778	0.87696659417263	0
cg19252779	0.701043840869116	0
cg19252780	0.846130388263805	0
cg19252781	0.906177378036761	0
cg19252782	0.509145744956355	0
cg19252783	0.110976426754051	0
cg19252784	0.966276705140084	0
cg19252785	0.892508770121582	0
cg19252786	0.0562847195342678	0
cg19252787	0.440972356871005	0
cg19252788	0.394425158095999	0
cg19252789	0.907840391398181	0
cg19252790	0.776717560495535	0
cg19252791	0.575030147631732	0
cg19252792	0.564303178611213	0
cg19252793	0.382642163825457	0
cg19252794	0.523012298169765	0
cg19252795	0.980838591874644	0
cg19252796	0.733656410726031	0
cg19252797	0.322749238688864	0
cg19252798	0.768583509725927	0
cg19252799	0.733535459079779	0
cg19252800	0.326898650662222	0
cg19252801	0.53845634534516	0
cg19252802	0.0148478906801365	0
cg19252803	0.96588544786911	0
cg19252804	0.66274093180521	0
cg19252805	0.372430388876872	0
cg19252806	0.405938705616361	0
cg19252807	0.306733850467748	0
cg19252808	0.192279633659759	0
cg19252809	0.789710933667725	0
cg19252810	0.100393899997921	0
cg19252811	0.271001180921499	0
cg19252812	0.0223333046002014	0
cg19252813	0.15573214343531	0
cg19252814	0.711459800102564	0
cg19252815	0.855848733448494	0
cg19252816	0.345168010068658	0
cg19252817	0.319188605734634	0
cg19252818	0.919656925871901	0
cg19252819	0.711671445952152	0
cg19252820	0.421910025732907	0
cg19252821	0.0678376049141309	0
cg19252822	0.111090361968454	0
cg19252823	0.488083617396488	0
cg19252824	0.59265371194022	0
cg19252825	0.714083810213238	0
cg19252826	0.500095159443243	0
cg19252827	0.541531565042742	0
cg19252828	0.275469454793065	0
cg19252829	0.0788511620292406	0
cg19252830	0.288366149534155	0
cg19252831	0.951954260212981	0
cg19252832	0.931016826986193	0
cg19252833	0.610189173921324	0
cg19252834	0.482204838970624	0
cg19252835	0.0635628165188026	0
cg19252836	0.548809488016529	0
cg19252837	0.801432366675032	0
cg19252838	0.684037104330191	0
cg19252839	0.543488650847448	0
cg19252840	0.14200109245914	0
cg19252841	0.382141189874804	0
cg19252842	0.353460195791211	0
cg19252843	0.194597125162691	0
cg19252844	0.408172378986314	0
cg19252845	0.0919331382273109	0
cg19252846	0.56981528505015	0
cg19252847	0.383125783380597	0
cg19252848	0.147669136393387	0
cg19252849	0.396211934736512	0
cg19252850	0.92516547045942	0
cg19252851	0.97564334452705	0
cg19252852	0.0074418597864386	0
cg19252853	0.846885149127196	0
cg19252854	0.180917108242023	0
cg19252855	0.0963139112841712	0
cg19252856	0.501688443615959	0
cg19252857	0.619865343058486	0
cg19252858	0.747259085580312	0
cg19252859	0.974368484115391	0
cg19252860	0.117398458210461	0
cg19252861	0.623282415991432	0
cg19252862	0.912618615344517	0
cg19252863	0.725752888232281	0
cg19252864	0.713400399237306	0
cg19252865	0.788927035012676	0
cg19252866	0.0749920484680247	0
cg19252867	0.773180948959089	0
cg19252868	0.438351014098752	0
cg19252869	0.145710142777091	0
cg19252870	0.915094494022138	0
cg19252871	0.165778365516869	0
cg19252872	0.457687104910292	0
cg19252873	0.218161529447262	0
cg19252874	0.422526461883891	0
cg19252875	0.461397242987296	0
cg19252876	0.257719777572417	0
cg19252877	0.894638923891361	0
cg19252878	0.422775334735767	0
cg19252879	0.194314477663794	0
cg19252880	0.547137350020147	0
cg19252881	0.558630264688727	0
cg19252882	0.148890622763331	0
cg19252883	0.218184567940346	0
cg19252884	0.185125323774932	0
cg19252885	0.605879158230791	0
cg19252886	0.419993898575065	0
cg19252887	0.949475275708703	0
cg19252888	0.248067026116532	0
cg19252889	0.571308321663741	0
cg19252890	0.738023112747047	0
cg19252891	0.723063075033276	0
cg19252892	0.977012542265466	0
cg19252893	0.31024167187641	0
cg19252894	0.806700244427904	0
cg19252895	0.729748684169792	0
cg19252896	0.162482047137912	0
cg19252897	0.226236568735308	0
cg19252898	0.692094038182026	0
cg19252899	0.100321460295955	0
cg19252900	0.906798434626603	0
cg19252901	0.554057725739879	0
cg19252902	0.810312625444395	0
cg19252903	0.252975305317604	0
cg19252904	0.944332964474466	0
cg19252905	0.29017753279967	0
cg19252906	0.0186615517004702	0
cg19252907	0.848142266300079	0
cg19252908	0.16993895067769	0
cg19252909	0.148388586677026	0
cg19252910	0.811903469133571	0
cg19252911	0.687173077860281	0
cg19252912	0.51938703603154	0
cg19252913	0.60298424308222	0
cg19252914	0.328173615030007	0
cg19252915	0.137919566235384	0
cg19252916	0.233133315291746	0
