#ID_REF = 		
#VALUE = Average Beta		
ID_REF	VALUE	Detection Pval
cg19252247	0.584907217002103	0
cg19252248	0.59947182218146	0
cg19252249	0.00846531199805717	0
cg19252250	0.593123354511015	0
cg19252251	0.556118465457166	0
cg19252252	0.517292302718497	0
cg19252253	0.282079804977713	0
cg19252254	0.189411594686382	0
cg19252255	0.703497699346061	0
cg19252256	0.372769361799863	0
cg19252257	0.114576176399001	0
cg19252258	0.185850941928144	0
cg19252259	0.706004151239017	0
cg19252260	0.422580921213704	0
cg19252261	0.690055341019787	0
cg19252262	0.580872771195785	0
cg19252263	0.75519992878069	0
cg19252264	0.645945875082136	0
cg19252265	0.251001015862917	0
cg19252266	0.898866286055906	0
cg19252267	0.255069085627716	0
cg19252268	0.161841422346623	0
cg19252269	0.515558120769526	0
cg19252270	0.691684604872365	0
cg19252271	0.366206085008667	0
cg19252272	0.778578394061671	0
cg19252273	0.814216306230531	0
cg19252274	0.279563780844739	0
cg19252275	0.325387087982342	0
cg19252276	0.812511061474811	0
cg19252277	0.857792297154034	0
cg19252278	0.527058208785165	0
cg19252279	0.577989471609726	0
cg19252280	0.0450998373949046	0
cg19252281	0.834639968020226	0
cg19252282	0.158385579624544	0
cg19252283	0.172808539541596	0
cg19252284	0.370398856657089	0
cg19252285	0.123899545731938	0
cg19252286	0.322245234010136	0
cg19252287	0.702955829297047	0
cg19252288	0.179712821866586	0
cg19252289	0.62084570654775	0
cg19252290	0.023826552484362	0
cg19252291	0.125392766163542	0
cg19252292	0.108167019841719	0
cg19252293	0.343928510534818	0
cg19252294	0.293360795613991	0
cg19252295	0.128188988380973	0
cg19252296	0.519111349837271	0
cg19252297	0.650681569216469	0
cg19252298	0.671592269871045	0
cg19252299	0.0967893241320247	0
cg19252300	0.410388655980662	0
cg19252301	0.644284768631754	0
cg19252302	0.109273979349343	0
cg19252303	0.53944644686513	0
cg19252304	0.888505219109076	0
cg19252305	0.873466439560186	0
cg19252306	0.591438892033614	0
cg19252307	0.292215865466253	0
cg19252308	0.954482106083212	0
cg19252309	0.520083373123601	0
cg19252310	0.0613858018161052	0
cg19252311	0.855113334469775	0
cg19252312	0.462955183668511	0
cg19252313	0.681029625916433	0
cg19252314	0.477591079976379	0
cg19252315	0.975973468313897	0
cg19252316	0.0730395101491185	0
cg19252317	0.547121820527077	0
cg19252318	0.140835329409759	0
cg19252319	0.414281822802597	0
cg19252320	0.689492468640423	0
cg19252321	0.897901326440849	0
cg19252322	0.00827104514302632	0
cg19252323	0.723537904535122	0
cg19252324	0.594117561745237	0
cg19252325	0.563135578317254	0
cg19252326	0.477686328427736	0
cg19252327	0.480818707336714	0
cg19252328	0.727625905344882	0
cg19252329	0.474700953818171	0
cg19252330	0.665841905585871	0
cg19252331	0.634626075700977	0
cg19252332	0.771637905995539	0
cg19252333	0.825624921932516	0
cg19252334	0.0432750778286064	0
cg19252335	0.585403916306036	0
cg19252336	0.380728558751372	0
cg19252337	0.736186905738683	0
cg19252338	0.84291115820431	0
cg19252339	0.410160349093037	0
cg19252340	0.816085346711015	0
cg19252341	0.589939991212345	0
cg19252342	0.34343263801206	0
cg19252343	0.590581361016548	0
cg19252344	0.265285539915335	0
cg19252345	0.421771223716325	0
cg19252346	0.123081271833837	0
cg19252347	0.584263652533393	0
cg19252348	0.128790507785411	0
cg19252349	0.334109716780237	0
cg19252350	0.662109096175655	0
cg19252351	0.154451300294618	0
cg19252352	0.342794623152721	0
cg19252353	0.856852720485661	0
cg19252354	0.303616829893475	0
cg19252355	0.649909496102777	0
cg19252356	0.38833284562764	0
cg19252357	0.217522660565697	0
cg19252358	0.808342713965576	0
cg19252359	0.117497998439096	0
cg19252360	0.692878440983691	0
cg19252361	0.912747396959812	0
cg19252362	0.0347186550629557	0
cg19252363	0.110562435723988	0
cg19252364	0.928975657665985	0
cg19252365	0.883255884731512	0
cg19252366	0.919587275934751	0
cg19252367	0.218481680037919	0
cg19252368	0.140448089160536	0
cg19252369	0.314702176206624	0
cg19252370	0.0661788104962228	0
cg19252371	0.389435353762976	0
cg19252372	0.458214113823411	0
cg19252373	0.29449490501447	0
cg19252374	0.31244347853921	0
cg19252375	0.745211905458059	0
cg19252376	0.240678767441784	0
cg19252377	0.911222843940361	0
cg19252378	0.862582027545679	0
cg19252379	0.912352228390282	0
cg19252380	0.326312550713261	0
cg19252381	0.551691452255617	0
cg19252382	0.192106518609069	0
cg19252383	0.349643979139137	0
cg19252384	0.264846096369512	0
cg19252385	0.796433604236496	0
cg19252386	0.332107372295911	0
cg19252387	0.861597212550244	0
cg19252388	0.199167141898743	0
cg19252389	0.346096572880128	0
cg19252390	0.396034150818026	0
cg19252391	0.580384230417015	0
cg19252392	0.736493370523416	0
cg19252393	0.753202248254074	0
cg19252394	0.969274759394464	0
cg19252395	0.40106463566337	0
cg19252396	0.0643676450270508	0
cg19252397	0.621074278152661	0
cg19252398	0.575443514599842	0
cg19252399	0.385326818921613	0
cg19252400	0.326604709981738	0
cg19252401	0.680870716402643	0
cg19252402	0.753118385982492	0
cg19252403	0.453320929470573	0
cg19252404	0.332436502253208	0
cg19252405	0.52962745287489	0
cg19252406	0.548164709773351	0
cg19252407	0.0620116994412915	0
cg19252408	0.750142876646828	0
cg19252409	0.345789298253037	0
cg19252410	0.705878782785454	0
cg19252411	0.528859082745749	0
cg19252412	0.695442703335192	0
cg19252413	0.833097095109877	0
cg19252414	0.649844176736507	0
cg19252415	0.944997524563112	0
cg19252416	0.0332918822233332	0
cg19252417	0.667894187126827	0
cg19252418	0.967043312515813	0
cg19252419	0.552148791601961	0
cg19252420	0.3610521803986	0
cg19252421	0.0182969411361559	0
cg19252422	0.876279843146823	0
cg19252423	0.204637301928138	0
cg19252424	0.616585632938358	0
cg19252425	0.640830521648156	0
cg19252426	0.655762915112138	0
cg19252427	0.639434562532213	0
cg19252428	0.0443097064191286	0
cg19252429	0.98198199956659	0
cg19252430	0.656262470519418	0
cg19252431	0.152394958287142	0
cg19252432	0.306676754904571	0
cg19252433	0.0562717524867791	0
cg19252434	0.747191403006682	0
cg19252435	0.86051637700544	0
cg19252436	0.381623941634789	0
cg19252437	0.565130233340494	0
cg19252438	0.92707793711724	0
cg19252439	0.0263141232176286	0
cg19252440	0.95978374106175	0
cg19252441	0.754123681153417	0
cg19252442	0.100035672805999	0
cg19252443	0.77823931566234	0
cg19252444	0.437625545670287	0
cg19252445	0.733184560767401	0
cg19252446	0.206126377586458	0
cg19252447	0.151026972498142	0
cg19252448	0.679453248110185	0
cg19252449	0.0320601891246512	0
cg19252450	0.0352838880742416	0
cg19252451	0.909213150980086	0
cg19252452	0.756346751902444	0
cg19252453	0.445695607898476	0
cg19252454	0.183268737517008	0
cg19252455	0.867411015227017	0
cg19252456	0.676055412161696	0
cg19252457	0.81046557742372	0
cg19252458	0.303927694379509	0
cg19252459	0.880401693344941	0
cg19252460	0.35050939839838	0
cg19252461	0.760142873494571	0
cg19252462	0.349719056487483	0
cg19252463	0.786971507620638	0
cg19252464	0.694848840313284	0
cg19252465	0.445744520847113	0
cg19252466	0.432296849721042	0
cg19252467	0.765551464200187	0
cg19252468	0.0289161086562326	0
cg19252469	0.577027912612399	0
cg19252470	0.26484890855778	0
cg19252471	0.881794133360191	0
cg19252472	0.663322414890073	0
cg19252473	0.735208691869812	0
cg19252474	0.504574578935441	0
cg19252475	0.163414322535261	0
cg19252476	0.0559510681696217	0
cg19252477	0.960438671847658	0
cg19252478	0.549597251662094	0
cg19252479	0.407861240438099	0
cg19252480	0.704821593122905	0
cg19252481	0.644548216357411	0
cg19252482	0.324985168335287	0
cg19252483	0.332586207460121	0
cg19252484	0.0826461692134291	0
cg19252485	0.207910192071445	0
cg19252486	0.466698273562238	0
cg19252487	0.600526614153108	0
cg19252488	0.851682286575604	0
cg19252489	0.0406337685400214	0
cg19252490	0.888135511383782	0
cg19252491	0.186955826966962	0
cg19252492	0.522304495850628	0
cg19252493	0.119828062961416	0
cg19252494	0.454201635685862	0
cg19252495	0.586387024038234	0
cg19252496	0.6047257255017	0
cg19252497	0.0928710002182409	0
cg19252498	0.810416402450221	0
cg19252499	0.501911525512101	0
cg19252500	0.583885267952241	0
cg19252501	0.647485277324323	0
cg19252502	0.349529216380939	0
cg19252503	0.236442022046462	0
cg19252504	0.802466469953925	0
cg19252505	0.339785390334012	0
cg19252506	0.679433297301101	0
cg19252507	0.923000952435028	0
cg19252508	0.24534642732901	0
cg19252509	0.13669146620616	0
cg19252510	0.165691304229376	0
cg19252511	0.152598134519476	0
cg19252512	0.925487191942645	0
cg19252513	0.557656209746318	0
cg19252514	0.136362187979015	0
cg19252515	0.282330469973534	0
cg19252516	0.58595859140966	0
cg19252517	0.294325105718316	0
cg19252518	0	0
cg19252519	0.292349083997074	0
cg19252520	0.570123226348488	0
cg19252521	0.555144471879399	0
cg19252522	0.972371312497545	0
cg19252523	0.45167242933822	0
cg19252524	0.794056073787027	0
cg19252525	0.116011900997881	0
cg19252526	0.682254484703588	0
cg19252527	0.0992408576608678	0
cg19252528	0.0649762756151954	0
cg19252529	0.144469932779834	0
cg19252530	0.495654700804758	0
cg19252531	0.89126720849865	0
cg19252532	0.523247665690092	0
cg19252533	0.70619627375289	0
cg19252534	0.233350814059689	0
cg19252535	0.718279035976395	0
cg19252536	0.69801687737911	0
cg19252537	0.25128194174231	0
cg19252538	0.80703677537539	0
cg19252539	0.174197567248672	0
cg19252540	0.636268653527223	0
cg19252541	0.677402043251797	0
cg19252542	0.350981628662372	0
cg19252543	0.461162203391335	0
cg19252544	0.419837458892827	0
cg19252545	0.171942776719257	0
cg19252546	0.0368417856333966	0
cg19252547	0.338792812257498	0
cg19252548	0.409637208427526	0
cg19252549	0.502990086009922	0
cg19252550	0.55420272764962	0
cg19252551	0.360902733233855	0
cg19252552	0.5148901514106	0
cg19252553	0.480422371964811	0
cg19252554	0.667065942041557	0
cg19252555	0.471513804546864	0
cg19252556	0.971169286222577	0
cg19252557	0.0694399863701761	0
cg19252558	0.54416887229693	0
cg19252559	0.0864645415353876	0
cg19252560	0.269657478331323	0
cg19252561	0.190690381283958	0
cg19252562	0.880410151381415	0
cg19252563	0.412051216062179	0
cg19252564	0.400277612674786	0
cg19252565	0.585745270469428	0
cg19252566	0.450684794933084	0
cg19252567	0.953995804106554	0
cg19252568	0.508489544281523	0
cg19252569	0.276904668365587	0
cg19252570	0.172583113521305	0
cg19252571	0.365646659762595	0
cg19252572	0.604480615315562	0
cg19252573	0.309009709839064	0
cg19252574	0.409085932928709	0
cg19252575	0.0829526974682996	0
cg19252576	0.765607305102001	0
cg19252577	0.804890270027396	0
cg19252578	0.829920796060799	0
cg19252579	0.203508620752782	0
cg19252580	0.468186322855147	0
cg19252581	0.995437695506858	0
cg19252582	0.329715353192709	0
cg19252583	0.151380918039678	0
cg19252584	0.660407877038515	0
cg19252585	0.65984979592074	0
cg19252586	0.68733091993363	0
cg19252587	0.0103722512769037	0
cg19252588	0.26055815027112	0
cg19252589	0.675397918627719	0
cg19252590	0.658960853999235	0
cg19252591	0.735466918505986	0
cg19252592	0.183652861947164	0
cg19252593	0.486607120790255	0
cg19252594	0.147863243520415	0
cg19252595	0.585524269561074	0
cg19252596	0.288481848516596	0
cg19252597	0.960747306108444	0
cg19252598	0.745551784576843	0
cg19252599	0.627410095395572	0
cg19252600	0.980505005537157	0
cg19252601	0.860456298211914	0
cg19252602	0.154990042265995	0
cg19252603	0.0813725401645262	0
cg19252604	0.0625523414082808	0
cg19252605	0.812456994060758	0
cg19252606	0.947512576259964	0
cg19252607	0.597366056177588	0
cg19252608	0.945550072278757	0
cg19252609	0.82294721311755	0
cg19252610	0.407160712376258	0
cg19252611	0.854270550861518	0
cg19252612	0.303622384428361	0
cg19252613	0.70049860292297	0
cg19252614	0.0765826708253836	0
cg19252615	0.723899453527805	0
cg19252616	0.440813353080062	0
cg19252617	0.948742485568166	0
cg19252618	0.583825971935294	0
cg19252619	0.649087590706322	0
cg19252620	0.70334967218522	0
cg19252621	0.90317775884791	0
cg19252622	0.57927341444907	0
cg19252623	0.05095629721956	0
cg19252624	0.530661217163887	0
cg19252625	0.16715557925113	0
cg19252626	0.451633142320015	0
cg19252627	0.985062523333638	0
cg19252628	0.31507814922777	0
cg19252629	0.334268866365093	0
cg19252630	0.762626556818823	0
cg19252631	0.723698457978328	0
cg19252632	0.941385620300322	0
cg19252633	0.256210402108305	0
cg19252634	0.420694757088214	0
cg19252635	0.254456416386846	0
cg19252636	0.371814605944444	0
cg19252637	0.156127799076286	0
cg19252638	0.123992679554997	0
cg19252639	1	0
cg19252640	0.0487757950774169	0
cg19252641	0.279444931589909	0
cg19252642	0.758491875426267	0
cg19252643	0.330913439783348	0
cg19252644	0.746874684017136	0
cg19252645	0.697680452303059	0
cg19252646	0.587126384758912	0
cg19252647	0.381718039187633	0
cg19252648	0.465525885645347	0
cg19252649	0.863454681801107	0
cg19252650	0.878924299951316	0
cg19252651	0.912391201822794	0
cg19252652	0.465895548440523	0
cg19252653	0.243897104194747	0
cg19252654	0.0723963996765635	0
cg19252655	0.041416007619072	0
cg19252656	0.484253115567613	0
cg19252657	0.353277065124368	0
cg19252658	0.288953028557715	0
cg19252659	0.0575231647683874	0
cg19252660	0.902882066682181	0
cg19252661	0.253680026015162	0
cg19252662	0.953169592534538	0
cg19252663	0.571627023496854	0
cg19252664	0.790894371519522	0
cg19252665	0.0837960381713862	0
cg19252666	0.407246325690803	0
cg19252667	0.752096290538081	0
cg19252668	0.324751852251283	0
cg19252669	0.16341086814728	0
cg19252670	0.969403189180416	0
cg19252671	0.409751561655898	0
cg19252672	0.562943429453476	0
cg19252673	0.0895007372933869	0
cg19252674	0.0392562362690943	0
cg19252675	0.844552984131981	0
cg19252676	0.400174398594539	0
cg19252677	0.57244136700114	0
cg19252678	0.646419970212346	0
cg19252679	0.567132929878913	0
cg19252680	0.306422382950242	0
cg19252681	0.0576115320063252	0
cg19252682	0.107676884478934	0
cg19252683	0.299331007546237	0
cg19252684	0.954517030263641	0
cg19252685	0.981615068216142	0
cg19252686	0.662135023946755	0
cg19252687	0.348360801694803	0
cg19252688	0.89894919752442	0
cg19252689	0.82385552130507	0
cg19252690	0.958274049510267	0
cg19252691	0.777376386686644	0
cg19252692	0.716279756450233	0
cg19252693	0.612594401194881	0
cg19252694	0.886939044741288	0
cg19252695	0.564637598864665	0
cg19252696	0.653558514062895	0
cg19252697	0.0965175004251025	0
cg19252698	0.898388313341538	0
cg19252699	0.383250813138264	0
cg19252700	0.0783771488742856	0
cg19252701	0.195762842121689	0
cg19252702	0.801416334897362	0
cg19252703	0.730708205479752	0
cg19252704	0.475191027393321	0
cg19252705	0.701211564119771	0
cg19252706	0.213093420317209	0
cg19252707	0.669180766279748	0
cg19252708	0.88994188744007	0
cg19252709	0.951822429081719	0
cg19252710	0.835877418475359	0
cg19252711	0.496201277977269	0
cg19252712	0.451695709232078	0
cg19252713	0.801193704631745	0
cg19252714	0.0211596434279536	0
cg19252715	0.999506346339191	0
cg19252716	0.872270276231607	0
cg19252717	0.301478016436981	0
cg19252718	0.981293131178948	0
cg19252719	0.755051385205481	0
cg19252720	0.158932829136755	0
cg19252721	0.0446015552263984	0
cg19252722	0.915314945068946	0
cg19252723	0.229793543221608	0
cg19252724	0.315778908237378	0
cg19252725	0.0257231823538879	0
cg19252726	0.00279650660638241	0
cg19252727	0.331491152429944	0
cg19252728	0.688835681767273	0
cg19252729	0.999902917875618	0
cg19252730	0.958442394529979	0
cg19252731	0.38861869913133	0
cg19252732	0.332345922238524	0
cg19252733	0.148254261491241	0
cg19252734	0.843128448118012	0
cg19252735	0.632230513753551	0
cg19252736	0.306288134663237	0
cg19252737	0.222298446686735	0
cg19252738	0.415205772528066	0
cg19252739	0.17118623273492	0
cg19252740	0.526920966615817	0
cg19252741	0.235284557555113	0
cg19252742	0.305439835156549	0
cg19252743	0.986370731159191	0
cg19252744	0.0059939622928542	0
cg19252745	0.359826974545286	0
cg19252746	0.143243332213721	0
cg19252747	0.539202067631166	0
cg19252748	0.337562083401765	0
cg19252749	0.157355815843195	0
cg19252750	0.429755877009706	0
cg19252751	0.465404679064141	0
cg19252752	0.376820721577173	0
cg19252753	0.350554230608693	0
cg19252754	0.9988503763299	0
cg19252755	0.739570083530486	0
cg19252756	0.302933374845452	0
cg19252757	0.791453883339345	0
cg19252758	0.90511214454896	0
cg19252759	0.130047928282972	0
cg19252760	0.567440109492082	0
cg19252761	0.362026577653881	0
cg19252762	0.0668831980228929	0
cg19252763	0.447077463360792	0
cg19252764	0.197645429757906	0
cg19252765	0.497728784283296	0
cg19252766	0.336140610312937	0
cg19252767	0.927889740643413	0
cg19252768	0.563246600331824	0
cg19252769	0.626470627382395	0
cg19252770	0.0267595877068368	0
cg19252771	0.350333396804716	0
cg19252772	0.293865798839881	0
cg19252773	0.743451989890386	0
cg19252774	0.424941879836376	0
cg19252775	0.138722446139579	0
cg19252776	0.33319894140327	0
cg19252777	0.787708886065938	0
cg19252778	0.87402972595929	0
cg19252779	0.707304294524379	0
cg19252780	0.851054338938145	0
cg19252781	0.90079912558058	0
cg19252782	0.502087185998539	0
cg19252783	0.106677433860385	0
cg19252784	0.962540054683612	0
cg19252785	0.896768549285107	0
cg19252786	0.053616828381825	0
cg19252787	0.441659387328146	0
cg19252788	0.395097771106803	0
cg19252789	0.909741865021835	0
cg19252790	0.775152241539052	0
cg19252791	0.572108108546774	0
cg19252792	0.574419863628277	0
cg19252793	0.381540295130385	0
cg19252794	0.52210483873359	0
cg19252795	0.980383356518213	0
cg19252796	0.724977216779891	0
cg19252797	0.330919121237411	0
cg19252798	0.772047735855552	0
cg19252799	0.741283259126354	0
cg19252800	0.325178835214689	0
cg19252801	0.540131560735761	0
cg19252802	0.0138842227880944	0
cg19252803	0.977253331712934	0
cg19252804	0.66547754751503	0
cg19252805	0.372796663563404	0
cg19252806	0.408611512206673	0
cg19252807	0.303206167512649	0
cg19252808	0.192484812941655	0
cg19252809	0.788613251310492	0
cg19252810	0.103997898619568	0
cg19252811	0.277891239630996	0
cg19252812	0.024220378161801	0
cg19252813	0.152088128109044	0
cg19252814	0.713526380053838	0
cg19252815	0.853909803564857	0
cg19252816	0.343931661244258	0
cg19252817	0.321319391216583	0
cg19252818	0.925142951412455	0
cg19252819	0.71005187322316	0
cg19252820	0.420659833946411	0
cg19252821	0.0694947106220659	0
cg19252822	0.112851121865811	0
cg19252823	0.486405597560867	0
cg19252824	0.596032192857971	0
cg19252825	0.717910771118545	0
cg19252826	0.510696587344352	0
cg19252827	0.545146063400705	0
cg19252828	0.272207590317667	0
cg19252829	0.0788312700906229	0
cg19252830	0.277450757677376	0
cg19252831	0.957134769464398	0
cg19252832	0.933186433153677	0
cg19252833	0.605671662817681	0
cg19252834	0.480654562746088	0
cg19252835	0.0623011634096516	0
cg19252836	0.549943934092425	0
cg19252837	0.796254517305155	0
cg19252838	0.679068447389352	0
cg19252839	0.544858477622232	0
cg19252840	0.144713693165144	0
cg19252841	0.384291776207893	0
cg19252842	0.352177150612004	0
cg19252843	0.190275947217436	0
cg19252844	0.407243520894273	0
cg19252845	0.102279106394111	0
cg19252846	0.576798749446225	0
cg19252847	0.382081335986341	0
cg19252848	0.14413704892408	0
cg19252849	0.399027575782223	0
cg19252850	0.932703673414029	0
cg19252851	0.973725354851554	0
cg19252852	0.0137068072471488	0
cg19252853	0.84736242307808	0
cg19252854	0.174767878724322	0
cg19252855	0.101926575246058	0
cg19252856	0.494722647865028	0
cg19252857	0.628785077544793	0
cg19252858	0.751472251514206	0
cg19252859	0.979806234613757	0
cg19252860	0.125460922769139	0
cg19252861	0.632798931334957	0
cg19252862	0.919619665401705	0
cg19252863	0.735458139487732	0
cg19252864	0.722907799934065	0
cg19252865	0.7836640456161	0
cg19252866	0.0704050269245818	0
cg19252867	0.775618278023223	0
cg19252868	0.445515818298438	0
cg19252869	0.146386847987281	0
cg19252870	0.912784677490702	0
cg19252871	0.169184557697946	0
cg19252872	0.455881058735837	0
cg19252873	0.219399566915799	0
cg19252874	0.41996539028031	0
cg19252875	0.457728238778096	0
cg19252876	0.255703454212307	0
cg19252877	0.905841987134102	0
cg19252878	0.420977727162353	0
cg19252879	0.179733815768789	0
cg19252880	0.551165219440263	0
cg19252881	0.56316140031054	0
cg19252882	0.153689591886713	0
cg19252883	0.212763114108453	0
cg19252884	0.181591010201758	0
cg19252885	0.60671539322295	0
cg19252886	0.423612831036983	0
cg19252887	0.95746919735447	0
cg19252888	0.257796935053407	0
cg19252889	0.567233578348946	0
cg19252890	0.741987744357334	0
cg19252891	0.727001982375712	0
cg19252892	0.979099599820119	0
cg19252893	0.312285797798711	0
cg19252894	0.798157545053555	0
cg19252895	0.729709737077439	0
cg19252896	0.164126674782821	0
cg19252897	0.227247692964542	0
cg19252898	0.698414301225934	0
cg19252899	0.105250711293091	0
cg19252900	0.906394316701884	0
cg19252901	0.551490580711517	0
cg19252902	0.814278979097899	0
cg19252903	0.256140604116488	0
cg19252904	0.950259626792181	0
cg19252905	0.298989109547242	0
cg19252906	0.0215462462168909	0
cg19252907	0.844070503347198	0
cg19252908	0.168069792340717	0
cg19252909	0.138974430579112	0
cg19252910	0.811843394956906	0
cg19252911	0.696691970197788	0
cg19252912	0.514979098556448	0
cg19252913	0.604711507907859	0
cg19252914	0.324663999934844	0
cg19252915	0.137848780899204	0
cg19252916	0.236921493517754	0
cg19252917	0.415418214345765	0
